"","Pool1","Pool2","Pool3","Pool4","Pool5","Pool6","Pool7","Pool8","Pool9","Pool10","Pool11","Pool12","Pool13","Pool14","Pool15","Pool16"
"ENSMUSG00000115462.1",0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
"ENSMUSG00000114976.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000115775.1",0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
"ENSMUSG00000115446.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000115478.1",1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
"ENSMUSG00000038679.16",1512,4486,2733,2900,1058,3578,2053,2155,1122,1092,1355,1343,1199,2648,2369,1390
"ENSMUSG00000084458.1",1,4,1,1,0,0,0,1,0,0,0,1,0,0,2,2
"ENSMUSG00000115339.1",0,0,0,0,0,0,0,2,0,0,0,0,1,0,2,0
"ENSMUSG00000115654.1",0,1,0,0,0,0,0,0,0,0,0,0,2,0,1,0
"ENSMUSG00000115513.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000115563.1",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000022312.11",2204,2235,1901,2816,1397,1244,1440,1665,2134,1318,1539,2342,1956,2682,2570,2467
"ENSMUSG00000022313.10",119,119,122,135,75,97,71,79,81,76,82,76,56,95,114,105
"ENSMUSG00000115284.1",6,7,4,4,1,9,1,4,6,6,2,9,8,4,12,6
"ENSMUSG00000115616.1",0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
"ENSMUSG00000022314.10",3470,2940,2661,4041,2158,2123,1853,2711,3153,1529,1948,3017,2948,2727,3069,3148
"ENSMUSG00000115068.1",0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1
"ENSMUSG00000115238.1",0,0,0,0,0,0,0,3,0,1,1,0,2,1,0,0
"ENSMUSG00000068522.4",0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0
"ENSMUSG00000115457.1",239,278,253,348,166,174,201,222,266,165,197,282,265,342,269,268
"ENSMUSG00000115738.1",5,4,3,2,2,1,1,0,0,1,0,2,3,1,1,0
"ENSMUSG00000022315.3",0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
"ENSMUSG00000115241.1",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"ENSMUSG00000057262.2",1528,1301,1203,1955,955,684,969,1145,1399,790,1023,1558,1182,1598,1543,1578
"ENSMUSG00000094481.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000038622.8",166,134,130,180,122,111,84,153,119,71,76,115,129,128,139,148
"ENSMUSG00000115137.1",2,0,1,1,0,0,0,1,2,0,0,4,7,1,4,1
"ENSMUSG00000061731.9",278,759,567,526,244,655,657,328,240,325,494,204,244,1246,1073,385
"ENSMUSG00000087805.2",0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
"ENSMUSG00000058656.13",1,2,0,2,2,0,1,5,0,1,0,1,5,3,4,0
"ENSMUSG00000077567.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000115761.1",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"ENSMUSG00000072584.2",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000097938.1",0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"ENSMUSG00000063727.3",1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000115327.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000038591.3",0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0
"ENSMUSG00000024479.3",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000037362.8",0,0,0,0,1,0,0,0,0,0,0,3,1,0,0,0
"ENSMUSG00000098237.1",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"ENSMUSG00000022425.16",1,1,1,0,0,0,6,2,1,0,2,1,2,3,6,2
"ENSMUSG00000097286.2",0,1,0,1,1,0,0,0,0,2,0,6,2,0,0,1
"ENSMUSG00000115245.1",0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
"ENSMUSG00000114990.1",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
"ENSMUSG00000037343.8",633,641,556,837,426,793,458,720,632,342,359,611,641,591,573,659
"ENSMUSG00000022422.13",81,59,57,84,49,26,24,47,66,34,39,47,48,43,56,57
"ENSMUSG00000115657.1",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"ENSMUSG00000053749.12",1,3,3,3,0,4,0,0,12,14,9,13,4,18,18,7
"ENSMUSG00000022419.16",119,295,177,191,53,112,75,109,298,339,403,369,358,721,712,523
"ENSMUSG00000022371.16",0,4,3,1,5,0,3,0,1,1,0,6,8,2,4,2
"ENSMUSG00000101568.1",0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0
"ENSMUSG00000115759.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"ENSMUSG00000115414.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000022370.13",254,181,188,264,163,167,151,214,203,139,136,194,198,191,209,214
"ENSMUSG00000022369.13",397,346,307,492,270,213,223,341,337,162,154,311,311,237,279,319
"ENSMUSG00000060429.12",117,118,90,144,58,95,66,91,126,53,85,103,112,81,95,108
"ENSMUSG00000115200.1",2,1,0,1,0,1,0,3,1,2,0,1,0,0,0,0
"ENSMUSG00000115150.1",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"ENSMUSG00000115651.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000115187.1",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"ENSMUSG00000115678.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"ENSMUSG00000114969.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"ENSMUSG00000115064.1",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"ENSMUSG00000022367.7",3,0,3,1,5,5,0,4,3,0,1,1,17,6,6,8
"ENSMUSG00000086541.8",0,0,0,0,0,0,0,1,0,0,0,1,2,0,0,1
"ENSMUSG00000115493.1",0,1,0,0,0,1,2,0,1,0,1,0,1,0,0,0
"ENSMUSG00000115172.1",0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0
"ENSMUSG00000094730.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000022366.12",0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0
"ENSMUSG00000115117.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000115629.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000071757.10",469,817,674,641,473,943,731,583,203,165,174,207,280,401,395,329
"ENSMUSG00000090002.1",14,34,8,4,9,18,13,11,3,7,1,2,11,16,11,5
"ENSMUSG00000047807.10",14,33,12,11,12,17,5,8,6,3,4,2,4,6,20,2
"ENSMUSG00000022365.6",1509,1762,1450,2125,965,1192,964,1291,1556,914,1079,1651,1384,1714,1582,1627
"ENSMUSG00000022364.14",391,453,334,494,288,336,270,432,492,314,357,520,545,524,609,597
"ENSMUSG00000051225.9",2,0,2,4,0,3,3,1,1,3,3,2,5,9,2,3
"ENSMUSG00000101892.1",22,54,58,38,25,29,32,24,23,22,32,20,11,19,35,23
"ENSMUSG00000022362.13",2,2,1,1,0,1,2,1,1,0,3,1,5,2,1,4
"ENSMUSG00000064597.1",1,1,3,1,2,4,1,1,0,0,2,0,0,0,0,0
"ENSMUSG00000022361.14",829,824,688,1131,626,924,601,868,801,391,486,878,742,716,715,808
"ENSMUSG00000022360.8",2738,1983,1771,3271,1618,1432,1256,2208,3004,1404,1535,2836,2724,2119,2259,2663
"ENSMUSG00000022359.10",151,96,88,132,95,119,91,151,171,101,115,170,198,195,227,217
"ENSMUSG00000089504.1",1,1,1,3,1,6,0,1,5,3,1,5,9,8,2,4
"ENSMUSG00000080461.1",4,4,0,4,2,1,0,5,3,4,1,2,6,8,3,1
"ENSMUSG00000022358.7",33,29,31,48,14,18,15,14,117,84,81,102,68,80,90,74
"ENSMUSG00000086801.1",0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
"ENSMUSG00000022357.2",0,1,2,1,0,0,0,2,0,0,0,0,0,0,0,0
"ENSMUSG00000055114.8",0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"ENSMUSG00000115576.1",0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0
"ENSMUSG00000037119.4",991,1370,1075,1449,633,1085,766,963,990,685,758,1113,1004,1077,1117,1051
"ENSMUSG00000037106.8",3,3,0,1,0,0,0,1,1,0,1,1,6,3,1,1
"ENSMUSG00000093677.1",11,8,4,13,9,14,7,10,19,6,10,16,20,14,20,11
"ENSMUSG00000062373.8",242,285,217,290,133,142,152,183,366,345,268,427,290,316,339,328
"ENSMUSG00000065049.1",4,4,3,4,4,2,2,3,6,4,1,6,7,5,5,2
"ENSMUSG00000061490.6",0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
"ENSMUSG00000037085.8",68,57,46,58,33,31,22,41,64,51,52,65,67,82,85,57
"ENSMUSG00000037075.7",333,291,289,425,264,338,259,368,445,194,237,460,415,378,403,364
"ENSMUSG00000050891.9",119,145,91,135,77,160,99,105,138,53,64,92,87,140,156,96
"ENSMUSG00000022354.4",84,121,106,101,64,35,58,52,62,64,85,61,56,92,101,84
"ENSMUSG00000022353.10",541,890,575,807,284,371,305,440,876,846,701,904,574,943,920,834
"ENSMUSG00000115062.1",1,6,0,2,0,2,2,2,8,5,3,3,2,10,9,4
"ENSMUSG00000025922.9",30,61,26,44,31,37,22,29,33,8,18,37,38,26,23,44
"ENSMUSG00000115604.1",8,15,10,13,10,9,12,6,11,12,9,18,13,10,14,24
"ENSMUSG00000115118.1",0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
"ENSMUSG00000098528.1",0,1,0,0,0,3,0,0,0,0,0,0,0,1,2,0
"ENSMUSG00000022351.14",798,782,903,788,589,795,812,753,412,197,285,288,499,630,752,673
"ENSMUSG00000022350.7",1045,1206,969,1353,715,700,753,788,942,698,645,946,727,875,857,993
"ENSMUSG00000059586.10",190,194,175,221,131,100,144,125,149,117,135,135,125,190,217,190
"ENSMUSG00000115896.1",0,0,0,1,0,0,0,0,0,1,1,0,1,0,1,3
"ENSMUSG00000032501.9",1187,3685,2076,2108,649,1403,1370,852,341,380,319,453,336,744,714,435
"ENSMUSG00000115010.1",0,3,1,3,2,0,0,1,1,2,1,0,0,0,2,2
"ENSMUSG00000115426.1",4,14,7,9,5,11,7,3,3,3,0,1,0,5,3,2
"ENSMUSG00000093849.1",12,16,16,17,6,7,11,15,8,10,10,13,19,21,14,17
"ENSMUSG00000071750.3",0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
"ENSMUSG00000071749.3",0,1,0,0,0,0,0,1,0,0,2,0,0,0,1,0
"ENSMUSG00000077511.1",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"ENSMUSG00000115681.1",20,12,12,16,4,11,8,4,18,10,8,10,10,21,18,10
"ENSMUSG00000115838.1",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"ENSMUSG00000115251.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000115159.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000115503.1",30,46,31,42,18,33,19,19,26,15,19,46,19,23,13,30
"ENSMUSG00000115504.1",0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"ENSMUSG00000112930.2",0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
"ENSMUSG00000114984.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000072568.4",62,42,68,59,31,106,48,59,109,43,55,111,103,77,75,95
"ENSMUSG00000097493.3",5,10,4,4,11,6,5,8,10,6,5,11,13,11,10,16
"ENSMUSG00000022347.8",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000116498.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000116000.1",0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
"ENSMUSG00000116299.1",0,1,0,1,0,0,1,2,1,1,0,3,1,0,0,1
"ENSMUSG00000116109.1",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"ENSMUSG00000116031.1",0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0
"ENSMUSG00000116017.1",0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0
"ENSMUSG00000103610.1",0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
"ENSMUSG00000022346.15",342,249,307,355,264,118,244,192,185,89,148,150,170,128,207,218
"ENSMUSG00000097039.8",9,3,2,8,1,7,1,4,8,2,2,1,7,3,8,2
"ENSMUSG00000098308.1",0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
"ENSMUSG00000101167.1",0,1,1,0,0,1,3,0,0,0,0,0,2,0,0,2
"ENSMUSG00000115862.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000088897.1",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"ENSMUSG00000106988.1",20,26,18,45,26,49,28,58,32,11,10,52,53,25,19,37
"ENSMUSG00000115164.2",0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
"ENSMUSG00000115011.1",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000115520.2",0,1,0,0,0,1,2,1,0,0,1,0,0,0,1,0
"ENSMUSG00000115369.1",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"ENSMUSG00000095939.1",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"ENSMUSG00000115377.1",1,0,0,1,0,0,2,2,0,0,1,0,0,0,2,1
"ENSMUSG00000095812.1",0,0,1,1,1,0,1,1,2,0,0,5,2,3,1,1
"ENSMUSG00000115676.1",0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0
"ENSMUSG00000115711.1",0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000115464.1",0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"ENSMUSG00000115682.1",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000079025.9",0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0
"ENSMUSG00000099435.6",0,0,0,0,0,1,0,1,2,1,0,1,0,1,2,0
"ENSMUSG00000056293.12",0,1,0,1,0,1,0,2,0,0,1,0,3,0,2,0
"ENSMUSG00000062543.8",0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,3
"ENSMUSG00000055827.13",0,0,0,0,0,1,0,2,0,0,1,0,1,0,2,0
"ENSMUSG00000093867.7",1,4,0,0,3,0,1,3,0,0,1,1,3,1,2,2
"ENSMUSG00000055748.12",1,1,0,1,3,2,0,4,2,2,0,1,1,5,4,2
"ENSMUSG00000100127.6",25,42,23,18,23,23,22,16,37,22,18,22,42,66,66,54
"ENSMUSG00000022378.14",3006,2832,2320,3990,2053,5085,1852,4618,3678,1631,1932,3870,4719,3264,3230,3697
"ENSMUSG00000065936.1",5,6,0,1,0,5,0,1,0,0,5,0,2,2,2,3
"ENSMUSG00000022377.16",3502,3090,2833,3964,2408,2680,2736,2789,2596,1297,1380,2335,2255,2010,2206,2636
"ENSMUSG00000093695.2",23,28,26,31,17,35,23,42,29,7,17,14,12,24,29,27
"ENSMUSG00000115752.1",0,4,1,3,1,4,0,0,1,0,2,1,3,3,2,2
"ENSMUSG00000115646.1",1,2,3,2,0,1,1,2,3,0,0,0,0,4,7,2
"ENSMUSG00000115169.1",0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0
"ENSMUSG00000115328.1",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"ENSMUSG00000022376.8",0,0,1,0,1,2,0,2,0,0,0,2,0,1,0,0
"ENSMUSG00000094296.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000079024.2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000072541.2",2,0,0,2,0,1,1,2,0,2,0,2,0,4,1,3
"ENSMUSG00000115677.1",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"ENSMUSG00000115672.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"ENSMUSG00000015002.18",1186,1482,1179,1682,900,1325,930,1304,1371,816,855,1511,1364,1356,1518,1462
"ENSMUSG00000092495.1",4,4,3,3,1,9,0,4,6,2,4,4,9,6,2,1
"ENSMUSG00000015001.17",1,2,1,3,1,2,1,1,2,1,2,0,4,9,3,3
"ENSMUSG00000072511.2",0,0,0,0,0,0,0,0,0,1,0,0,2,0,1,0
"ENSMUSG00000092454.1",14,15,22,15,19,20,15,18,18,12,10,9,24,18,11,16
"ENSMUSG00000056258.9",7,15,10,14,12,13,2,15,21,9,14,28,41,42,54,63
"ENSMUSG00000099013.1",0,1,0,0,0,0,0,0,2,0,2,1,0,2,2,0
"ENSMUSG00000099054.1",0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
"ENSMUSG00000115784.1",0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
"ENSMUSG00000115351.1",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000022375.6",5,3,1,0,0,3,0,1,2,0,0,2,1,0,1,1
"ENSMUSG00000036944.6",238,127,130,285,149,200,108,254,422,97,164,332,488,284,301,350
"ENSMUSG00000072501.5",1819,1443,1212,2164,1174,1894,1045,1986,2551,791,1106,2249,2652,1962,2076,2092
"ENSMUSG00000053469.14",60,23,45,75,61,27,41,47,66,23,26,36,55,34,52,61
"ENSMUSG00000090464.1",0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1
"ENSMUSG00000022372.14",1571,826,905,1506,1113,1008,764,1299,1178,427,561,906,1263,902,982,1148
"ENSMUSG00000005124.10",4,2,4,10,8,1,1,4,7,4,1,6,12,2,7,5
"ENSMUSG00000005125.13",542,875,475,968,238,243,219,260,599,438,366,711,512,441,447,509
"ENSMUSG00000091412.1",5,8,1,0,3,0,0,2,2,2,1,1,4,2,5,2
"ENSMUSG00000116289.1",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"ENSMUSG00000013846.10",2865,6085,3934,5002,1835,5174,3366,2781,1406,1197,1054,1567,1203,1633,1807,1495
"ENSMUSG00000102069.1",0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0
"ENSMUSG00000022335.17",143,169,134,156,90,81,76,102,118,102,119,116,114,147,182,132
"ENSMUSG00000068397.4",110,123,98,153,76,58,84,85,106,61,87,144,111,146,114,108
"ENSMUSG00000104324.1",24,18,15,30,21,27,15,28,43,16,17,30,50,42,52,53
"ENSMUSG00000096967.3",48,60,37,57,46,63,38,62,66,33,40,46,72,58,60,70
"ENSMUSG00000065476.2",1,3,1,0,0,2,0,0,1,1,1,0,0,0,0,2
"ENSMUSG00000104116.1",129,116,81,200,109,203,85,200,189,85,82,208,256,162,165,192
"ENSMUSG00000093387.1",14,12,11,11,15,40,11,27,12,14,4,19,21,15,22,23
"ENSMUSG00000116367.1",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"ENSMUSG00000116089.1",13,7,7,8,5,11,3,24,19,3,3,6,17,14,2,11
"ENSMUSG00000116294.1",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"ENSMUSG00000115928.1",0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0
"ENSMUSG00000069996.3",9,6,5,7,2,6,1,7,4,1,1,4,7,5,4,5
"ENSMUSG00000022332.8",14,10,4,14,11,6,4,7,24,4,12,5,9,6,6,15
"ENSMUSG00000115935.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000116167.1",0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
"ENSMUSG00000077502.1",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"ENSMUSG00000080689.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000116483.1",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"ENSMUSG00000116398.1",2,17,8,5,3,4,2,2,6,4,4,7,4,4,7,5
"ENSMUSG00000116449.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000116168.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000116355.1",2,2,1,3,2,1,1,3,0,0,2,1,3,0,4,2
"ENSMUSG00000036800.8",0,0,0,0,0,0,0,7,1,0,0,2,4,1,2,1
"ENSMUSG00000115868.1",3,5,6,5,5,4,3,6,9,7,4,10,9,4,4,8
"ENSMUSG00000079022.10",7,4,2,5,4,2,1,5,6,1,6,7,5,1,12,8
"ENSMUSG00000116068.1",0,0,0,0,1,0,0,2,0,0,0,1,0,1,0,0
"ENSMUSG00000095129.1",0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
"ENSMUSG00000095149.1",0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
"ENSMUSG00000036760.7",0,1,1,0,0,2,0,2,0,0,0,4,4,0,5,0
"ENSMUSG00000116088.1",0,0,0,1,0,0,0,1,0,0,0,0,2,0,0,0
"ENSMUSG00000047921.16",264,296,293,293,138,135,140,146,216,149,220,171,175,249,304,192
"ENSMUSG00000088364.2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000116314.1",0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0
"ENSMUSG00000106847.1",206,188,133,211,135,116,120,157,175,75,72,145,194,146,178,191
"ENSMUSG00000096173.2",19,28,12,43,21,25,11,42,14,11,13,26,32,33,22,21
"ENSMUSG00000068391.8",218,242,223,252,128,80,129,109,192,124,155,165,132,228,238,190
"ENSMUSG00000036698.11",4447,6433,4139,6296,2650,3915,2720,3684,5174,3515,3236,5761,3958,4334,4862,4388
"ENSMUSG00000022607.17",30,31,28,26,25,7,22,23,22,14,13,20,22,20,14,22
"ENSMUSG00000115693.1",0,1,0,0,0,0,1,1,1,0,0,0,1,0,2,0
"ENSMUSG00000065612.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000115602.1",16,8,6,14,9,20,8,21,19,2,7,10,22,8,11,15
"ENSMUSG00000115810.1",2,0,0,0,0,0,0,1,3,1,2,1,0,0,2,0
"ENSMUSG00000116174.1",154,144,120,167,97,70,85,82,150,106,117,141,91,159,175,135
"ENSMUSG00000115885.1",0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
"ENSMUSG00000036661.14",288,123,168,265,215,93,118,174,285,78,119,176,287,238,228,286
"ENSMUSG00000079020.9",238,144,126,202,142,89,100,162,265,88,136,181,219,217,228,249
"ENSMUSG00000099958.1",4,5,2,1,2,0,1,1,3,2,3,4,7,4,1,7
"ENSMUSG00000045281.5",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
"ENSMUSG00000059895.13",450,269,307,413,223,120,223,197,275,148,223,241,233,313,282,308
"ENSMUSG00000084493.1",1,0,1,1,0,0,2,0,0,0,0,0,1,0,1,0
"ENSMUSG00000072487.10",3,4,0,3,5,2,1,7,2,1,2,1,7,4,3,5
"ENSMUSG00000083380.1",107,98,95,117,67,43,61,51,63,57,71,69,50,92,93,78
"ENSMUSG00000086361.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"ENSMUSG00000116256.1",0,2,0,0,2,0,0,1,0,0,0,1,2,0,2,0
"ENSMUSG00000075609.3",170,201,136,236,105,120,118,148,135,88,99,169,148,163,157,162
"ENSMUSG00000082585.3",821,713,584,1096,539,278,523,618,794,413,456,787,607,736,650,754
"ENSMUSG00000034730.17",13,4,2,9,3,0,2,15,9,2,2,9,10,5,6,2
"ENSMUSG00000022603.9",0,2,0,0,0,0,0,0,0,2,0,0,1,0,2,0
"ENSMUSG00000022602.14",2,8,6,2,2,3,0,4,3,6,4,5,4,13,9,5
"ENSMUSG00000046380.3",47,55,46,67,46,32,46,59,51,37,32,37,54,66,66,59
"ENSMUSG00000044276.2",0,2,0,3,1,2,1,1,1,2,1,1,0,2,2,0
"ENSMUSG00000022598.6",0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
"ENSMUSG00000101983.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000056665.2",44,32,26,30,11,6,17,16,34,19,32,21,17,26,47,31
"ENSMUSG00000022596.3",1,2,0,0,2,1,2,2,2,0,1,0,2,1,1,1
"ENSMUSG00000022595.7",0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0
"ENSMUSG00000075605.3",0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0
"ENSMUSG00000022594.14",11,22,23,28,10,35,29,25,6,6,8,18,9,15,22,10
"ENSMUSG00000034634.7",54,30,55,60,22,35,32,41,33,9,22,41,27,32,36,25
"ENSMUSG00000101026.1",0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
"ENSMUSG00000091709.1",0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000044678.11",3,1,1,5,0,2,0,0,2,0,0,1,2,0,0,0
"ENSMUSG00000068349.12",0,0,0,0,0,0,0,2,0,0,0,0,0,1,1,0
"ENSMUSG00000068600.10",0,3,0,0,0,0,0,0,0,0,0,0,4,0,0,0
"ENSMUSG00000075604.5",0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0
"ENSMUSG00000022589.7",0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
"ENSMUSG00000063522.5",1,6,2,0,0,1,1,1,0,0,1,0,0,1,4,0
"ENSMUSG00000100880.2",10,7,6,3,3,10,6,5,3,4,3,1,13,5,6,8
"ENSMUSG00000116380.1",118,91,105,95,86,90,114,109,62,30,31,33,117,63,89,85
"ENSMUSG00000099600.1",1,3,1,1,1,2,1,3,0,1,1,0,0,0,0,1
"ENSMUSG00000022587.14",5171,6757,5957,7445,3515,6608,4916,5779,4927,3502,3805,5721,4372,5241,5370,4747
"ENSMUSG00000022586.11",59,48,67,60,64,85,73,101,14,6,8,7,11,13,11,5
"ENSMUSG00000101132.2",6,4,6,7,8,13,5,6,3,2,0,3,1,4,9,5
"ENSMUSG00000103457.1",16,10,12,19,14,22,17,20,1,7,2,8,12,14,15,20
"ENSMUSG00000075602.10",63,32,57,86,72,79,61,79,58,15,26,71,74,35,43,36
"ENSMUSG00000100287.1",55,20,24,41,53,46,32,45,32,9,8,15,27,15,22,27
"ENSMUSG00000101082.1",4,0,1,3,4,2,1,4,1,0,0,0,0,2,2,0
"ENSMUSG00000079018.10",407,296,363,487,323,300,252,386,318,151,178,278,288,260,248,262
"ENSMUSG00000099775.1",69,49,87,93,56,65,59,87,55,31,50,60,48,49,40,39
"ENSMUSG00000099452.1",0,0,0,1,0,3,1,1,0,0,0,0,0,0,0,0
"ENSMUSG00000022584.14",18988,11738,11484,25956,16158,28516,12195,33478,15111,5626,6934,18447,20364,11841,10757,15117
"ENSMUSG00000102051.1",3061,1673,1838,3120,2422,1732,1754,2549,2188,882,990,1855,2152,1546,1621,1793
"ENSMUSG00000022582.4",355,49,84,241,243,180,122,307,558,36,73,279,650,255,201,392
